"","id","long","lat","order","piece","group","freq"
"1","1",-77.07948,38.94758,1,"1","1.1",1332
"2","1",-77.07944,38.94751,2,"1","1.1",1332
"3","1",-77.07937,38.94737,3,"1","1.1",1332
"4","1",-77.07921,38.94708,4,"1","1.1",1332
"5","1",-77.07893,38.94658,5,"1","1.1",1332
"6","1",-77.07889,38.9465,6,"1","1.1",1332
"7","1",-77.07863,38.94603,7,"1","1.1",1332
"8","1",-77.07854,38.94589,8,"1","1.1",1332
"9","1",-77.0785,38.9458,9,"1","1.1",1332
"10","1",-77.0784,38.94562,10,"1","1.1",1332
"11","1",-77.07832,38.94549,11,"1","1.1",1332
"12","1",-77.07823,38.94533,12,"1","1.1",1332
"13","1",-77.07821,38.94529,13,"1","1.1",1332
"14","1",-77.07816,38.9452,14,"1","1.1",1332
"15","1",-77.07798,38.94488,15,"1","1.1",1332
"16","1",-77.07793,38.94478,16,"1","1.1",1332
"17","1",-77.07781,38.94456,17,"1","1.1",1332
"18","1",-77.07773,38.94443,18,"1","1.1",1332
"19","1",-77.07764,38.94426,19,"1","1.1",1332
"20","1",-77.07746,38.94395,20,"1","1.1",1332
"21","1",-77.07726,38.94357,21,"1","1.1",1332
"22","1",-77.07703,38.94316,22,"1","1.1",1332
"23","1",-77.07697,38.94305,23,"1","1.1",1332
"24","1",-77.07689,38.94292,24,"1","1.1",1332
"25","1",-77.07662,38.94242,25,"1","1.1",1332
"26","1",-77.07657,38.94232,26,"1","1.1",1332
"27","1",-77.07652,38.94224,27,"1","1.1",1332
"28","1",-77.07651,38.94222,28,"1","1.1",1332
"29","1",-77.07649,38.94219,29,"1","1.1",1332
"30","1",-77.07636,38.94195,30,"1","1.1",1332
"31","1",-77.07633,38.94189,31,"1","1.1",1332
"32","1",-77.07622,38.94169,32,"1","1.1",1332
"33","1",-77.07594,38.94119,33,"1","1.1",1332
"34","1",-77.07593,38.94117,34,"1","1.1",1332
"35","1",-77.0759,38.94111,35,"1","1.1",1332
"36","1",-77.07584,38.94101,36,"1","1.1",1332
"37","1",-77.07574,38.94083,37,"1","1.1",1332
"38","1",-77.0757,38.94074,38,"1","1.1",1332
"39","1",-77.0756,38.94057,39,"1","1.1",1332
"40","1",-77.07555,38.94047,40,"1","1.1",1332
"41","1",-77.07542,38.94024,41,"1","1.1",1332
"42","1",-77.07508,38.93962,42,"1","1.1",1332
"43","1",-77.07504,38.93955,43,"1","1.1",1332
"44","1",-77.07484,38.93919,44,"1","1.1",1332
"45","1",-77.07468,38.93889,45,"1","1.1",1332
"46","1",-77.07426,38.93814,46,"1","1.1",1332
"47","1",-77.07384,38.93737,47,"1","1.1",1332
"48","1",-77.07379,38.93729,48,"1","1.1",1332
"49","1",-77.07359,38.93693,49,"1","1.1",1332
"50","1",-77.07358,38.9369,50,"1","1.1",1332
"51","1",-77.07346,38.93669,51,"1","1.1",1332
"52","1",-77.07322,38.93623,52,"1","1.1",1332
"53","1",-77.07315,38.93608,53,"1","1.1",1332
"54","1",-77.07289,38.93552,54,"1","1.1",1332
"55","1",-77.07262,38.93492,55,"1","1.1",1332
"56","10",-77.05955,38.86308,1,"1","10.1",1449
"57","10",-77.05959,38.8629,2,"1","10.1",1449
"58","10",-77.05976,38.86214,3,"1","10.1",1449
"59","10",-77.05983,38.86177,4,"1","10.1",1449
"60","10",-77.05985,38.86167,5,"1","10.1",1449
"61","10",-77.05985,38.86142,6,"1","10.1",1449
"62","10",-77.05987,38.86102,7,"1","10.1",1449
"63","10",-77.05988,38.86072,8,"1","10.1",1449
"64","10",-77.05989,38.86061,9,"1","10.1",1449
"65","10",-77.05989,38.86048,10,"1","10.1",1449
"66","10",-77.05988,38.8603,11,"1","10.1",1449
"67","10",-77.05987,38.86014,12,"1","10.1",1449
"68","10",-77.05986,38.86002,13,"1","10.1",1449
"69","10",-77.05985,38.85989,14,"1","10.1",1449
"70","10",-77.05982,38.85974,15,"1","10.1",1449
"71","10",-77.05977,38.85958,16,"1","10.1",1449
"72","10",-77.05969,38.85938,17,"1","10.1",1449
"73","10",-77.05966,38.85933,18,"1","10.1",1449
"74","10",-77.05953,38.85908,19,"1","10.1",1449
"75","10",-77.05942,38.85888,20,"1","10.1",1449
"76","10",-77.05939,38.85883,21,"1","10.1",1449
"77","10",-77.05925,38.85863,22,"1","10.1",1449
"78","10",-77.05908,38.85843,23,"1","10.1",1449
"79","10",-77.05896,38.8583,24,"1","10.1",1449
"80","10",-77.05884,38.85819,25,"1","10.1",1449
"81","10",-77.05863,38.85803,26,"1","10.1",1449
"82","10",-77.05848,38.85793,27,"1","10.1",1449
"83","10",-77.0584,38.85787,28,"1","10.1",1449
"84","10",-77.05815,38.85773,29,"1","10.1",1449
"85","10",-77.05793,38.85763,30,"1","10.1",1449
"86","10",-77.05767,38.85753,31,"1","10.1",1449
"87","10",-77.05734,38.85743,32,"1","10.1",1449
"88","10",-77.05706,38.85738,33,"1","10.1",1449
"89","10",-77.05678,38.85735,34,"1","10.1",1449
"90","10",-77.05659,38.85733,35,"1","10.1",1449
"91","10",-77.05638,38.85731,36,"1","10.1",1449
"92","10",-77.05604,38.85728,37,"1","10.1",1449
"93","100",-77.03456,38.90966,1,"1","100.1",13520
"94","100",-77.03456,38.90985,2,"1","100.1",13520
"95","100",-77.03456,38.91006,3,"1","100.1",13520
"96","100",-77.03456,38.91026,4,"1","100.1",13520
"97","100",-77.03456,38.91034,5,"1","100.1",13520
"98","100",-77.03456,38.91039,6,"1","100.1",13520
"99","101",-77.03456,38.91039,1,"1","101.1",4896
"100","101",-77.03456,38.91045,2,"1","101.1",4896
"101","101",-77.03456,38.91067,3,"1","101.1",4896
"102","101",-77.03456,38.91072,4,"1","101.1",4896
"103","101",-77.03456,38.91113,5,"1","101.1",4896
"104","101",-77.03455,38.91152,6,"1","101.1",4896
"105","101",-77.03455,38.91187,7,"1","101.1",4896
"106","101",-77.03455,38.91221,8,"1","101.1",4896
"107","101",-77.03455,38.91254,9,"1","101.1",4896
"108","101",-77.03455,38.91261,10,"1","101.1",4896
"109","102",-77.03455,38.91261,1,"1","102.1",3275
"110","102",-77.03455,38.91263,2,"1","102.1",3275
"111","102",-77.03455,38.91269,3,"1","102.1",3275
"112","102",-77.03455,38.91315,4,"1","102.1",3275
"113","102",-77.03455,38.91335,5,"1","102.1",3275
"114","102",-77.03455,38.91356,6,"1","102.1",3275
"115","102",-77.03455,38.91373,7,"1","102.1",3275
"116","102",-77.03455,38.91409,8,"1","102.1",3275
"117","102",-77.03454,38.9145,9,"1","102.1",3275
"118","102",-77.03454,38.91483,10,"1","102.1",3275
"119","102",-77.03454,38.91517,11,"1","102.1",3275
"120","102",-77.03454,38.91557,12,"1","102.1",3275
"121","103",-77.03454,38.91557,1,"1","103.1",1364
"122","103",-77.03324,38.91557,2,"1","103.1",1364
"123","103",-77.0326,38.91557,3,"1","103.1",1364
"124","103",-77.03212,38.91557,4,"1","103.1",1364
"125","103",-77.03205,38.91557,5,"1","103.1",1364
"126","103",-77.03196,38.91557,6,"1","103.1",1364
"127","104",-77.03454,38.91557,1,"1","104.1",3275
"128","104",-77.03454,38.91629,2,"1","104.1",3275
"129","104",-77.03454,38.91661,3,"1","104.1",3275
"130","104",-77.03454,38.91662,4,"1","104.1",3275
"131","104",-77.03453,38.91682,5,"1","104.1",3275
"132","104",-77.03453,38.917,6,"1","104.1",3275
"133","105",-77.03453,38.917,1,"1","105.1",3022
"134","105",-77.0343,38.917,2,"1","105.1",3022
"135","105",-77.03395,38.917,3,"1","105.1",3022
"136","105",-77.03386,38.917,4,"1","105.1",3022
"137","105",-77.03356,38.917,5,"1","105.1",3022
"138","105",-77.03334,38.917,6,"1","105.1",3022
"139","105",-77.03325,38.917,7,"1","105.1",3022
"140","105",-77.03213,38.917,8,"1","105.1",3022
"141","105",-77.03195,38.917,9,"1","105.1",3022
"142","106",-77.03345245,38.88168592,1,"1","106.1",4885
"143","106",-77.03351,38.88173,2,"1","106.1",4885
"144","106",-77.03364,38.88175,3,"1","106.1",4885
"145","106",-77.03373,38.88175,4,"1","106.1",4885
"146","106",-77.03377,38.88175,5,"1","106.1",4885
"147","106",-77.03384,38.88174,6,"1","106.1",4885
"148","106",-77.03393,38.88172,7,"1","106.1",4885
"149","106",-77.0341,38.88165,8,"1","106.1",4885
"150","107",-77.03367,38.88431,1,"1","107.1",10294
"151","107",-77.03357,38.88425,2,"1","107.1",10294
"152","107",-77.03325,38.88401,3,"1","107.1",10294
"153","107",-77.03315,38.88387,4,"1","107.1",10294
"154","107",-77.03303,38.88372,5,"1","107.1",10294
"155","107",-77.03294,38.8836,6,"1","107.1",10294
"156","107",-77.0329,38.88349,7,"1","107.1",10294
"157","107",-77.03288,38.88339,8,"1","107.1",10294
"158","107",-77.03286,38.88329,9,"1","107.1",10294
"159","107",-77.03287,38.88317,10,"1","107.1",10294
"160","107",-77.03289,38.88308,11,"1","107.1",10294
"161","107",-77.03293,38.883,12,"1","107.1",10294
"162","107",-77.03295,38.88296,13,"1","107.1",10294
"163","107",-77.033,38.88287,14,"1","107.1",10294
"164","107",-77.03307,38.88277,15,"1","107.1",10294
"165","107",-77.03314,38.88267,16,"1","107.1",10294
"166","107",-77.03321,38.88259,17,"1","107.1",10294
"167","107",-77.03338,38.88242,18,"1","107.1",10294
"168","107",-77.03347,38.88233,19,"1","107.1",10294
"169","107",-77.03356,38.88224,20,"1","107.1",10294
"170","107",-77.03361,38.8822,21,"1","107.1",10294
"171","107",-77.03375,38.88207,22,"1","107.1",10294
"172","107",-77.03388,38.88194,23,"1","107.1",10294
"173","107",-77.034,38.88181,24,"1","107.1",10294
"174","107",-77.0341,38.88165,25,"1","107.1",10294
"175","108",-77.03369,38.8877,1,"1","108.1",7153
"176","108",-77.03369,38.88761,2,"1","108.1",7153
"177","108",-77.0337,38.88693,3,"1","108.1",7153
"178","108",-77.0337,38.8867,4,"1","108.1",7153
"179","108",-77.0337,38.88648,5,"1","108.1",7153
"180","108",-77.03369,38.88627,6,"1","108.1",7153
"181","108",-77.03369,38.88502,7,"1","108.1",7153
"182","108",-77.03369,38.88487,8,"1","108.1",7153
"183","109",-77.03369,38.88487,1,"1","109.1",2768
"184","109",-77.03371,38.88469,2,"1","109.1",2768
"185","109",-77.03373,38.88457,3,"1","109.1",2768
"186","109",-77.03373,38.88447,4,"1","109.1",2768
"187","109",-77.03371,38.88442,5,"1","109.1",2768
"188","109",-77.03367,38.88431,6,"1","109.1",2768
"189","11",-77.0557,38.85725,1,"1","11.1",1561
"190","11",-77.05574,38.85739,2,"1","11.1",1561
"191","11",-77.05633,38.85745,3,"1","11.1",1561
"192","11",-77.05701,38.85753,4,"1","11.1",1561
"193","11",-77.05735,38.8576,5,"1","11.1",1561
"194","11",-77.05762,38.85768,6,"1","11.1",1561
"195","11",-77.05776,38.85773,7,"1","11.1",1561
"196","11",-77.05782,38.85775,8,"1","11.1",1561
"197","11",-77.05788,38.85778,9,"1","11.1",1561
"198","11",-77.05805,38.85786,10,"1","11.1",1561
"199","11",-77.05834,38.85803,11,"1","11.1",1561
"200","11",-77.05835,38.85804,12,"1","11.1",1561
"201","11",-77.05867,38.85827,13,"1","11.1",1561
"202","11",-77.05894,38.8585,14,"1","11.1",1561
"203","11",-77.05897,38.85854,15,"1","11.1",1561
"204","11",-77.05916,38.85877,16,"1","11.1",1561
"205","11",-77.05927,38.85894,17,"1","11.1",1561
"206","11",-77.05929,38.85897,18,"1","11.1",1561
"207","11",-77.05938,38.85917,19,"1","11.1",1561
"208","11",-77.0594,38.85921,20,"1","11.1",1561
"209","11",-77.05946,38.85936,21,"1","11.1",1561
"210","11",-77.05947,38.8594,22,"1","11.1",1561
"211","11",-77.05953,38.85957,23,"1","11.1",1561
"212","11",-77.05959,38.85975,24,"1","11.1",1561
"213","11",-77.05961,38.85994,25,"1","11.1",1561
"214","11",-77.05963,38.86022,26,"1","11.1",1561
"215","11",-77.05961,38.86047,27,"1","11.1",1561
"216","11",-77.0596,38.86059,28,"1","11.1",1561
"217","11",-77.05951,38.86168,29,"1","11.1",1561
"218","11",-77.05948,38.86196,30,"1","11.1",1561
"219","11",-77.0594,38.8624,31,"1","11.1",1561
"220","11",-77.05936,38.86261,32,"1","11.1",1561
"221","11",-77.05931,38.86282,33,"1","11.1",1561
"222","11",-77.05931,38.86286,34,"1","11.1",1561
"223","11",-77.05927,38.86304,35,"1","11.1",1561
"224","11",-77.05955,38.86308,36,"1","11.1",1561
"225","110",-77.03221379,38.88359484,1,"1","110.1",4385
"226","110",-77.03255,38.88376,2,"1","110.1",4385
"227","110",-77.0328,38.88391,3,"1","110.1",4385
"228","110",-77.03285,38.88394,4,"1","110.1",4385
"229","110",-77.03298,38.88402,5,"1","110.1",4385
"230","110",-77.0334,38.88431,6,"1","110.1",4385
"231","110",-77.03353,38.88448,7,"1","110.1",4385
"232","110",-77.03359,38.88458,8,"1","110.1",4385
"233","110",-77.03362,38.88464,9,"1","110.1",4385
"234","110",-77.03365,38.88472,10,"1","110.1",4385
"235","110",-77.03369,38.88487,11,"1","110.1",4385
"236","111",-77.03369,38.8877,1,"1","111.1",2860
"237","111",-77.03354,38.88773,2,"1","111.1",2860
"238","111",-77.03337,38.88774,3,"1","111.1",2860
"239","111",-77.03327,38.88775,4,"1","111.1",2860
"240","111",-77.03316,38.88774,5,"1","111.1",2860
"241","111",-77.03304,38.88773,6,"1","111.1",2860
"242","111",-77.03287,38.88769,7,"1","111.1",2860
"243","111",-77.03277,38.88767,8,"1","111.1",2860
"244","111",-77.03264,38.88763,9,"1","111.1",2860
"245","111",-77.03245,38.88759,10,"1","111.1",2860
"246","111",-77.03232,38.88756,11,"1","111.1",2860
"247","111",-77.03217,38.88754,12,"1","111.1",2860
"248","111",-77.03194,38.88757,13,"1","111.1",2860
"249","112",-77.03369,38.8877,1,"1","112.1",16053
"250","112",-77.03369,38.88784,2,"1","112.1",16053
"251","113",-77.03194,38.88757,1,"1","113.1",11649
"252","113",-77.03214,38.88765,2,"1","113.1",11649
"253","113",-77.03231,38.8877,3,"1","113.1",11649
"254","113",-77.03244,38.88773,4,"1","113.1",11649
"255","113",-77.03258,38.88776,5,"1","113.1",11649
"256","113",-77.03271,38.8878,6,"1","113.1",11649
"257","113",-77.03284,38.88783,7,"1","113.1",11649
"258","113",-77.03298,38.88785,8,"1","113.1",11649
"259","113",-77.03312,38.88787,9,"1","113.1",11649
"260","113",-77.03332,38.88787,10,"1","113.1",11649
"261","113",-77.03351,38.88787,11,"1","113.1",11649
"262","113",-77.03369,38.88784,12,"1","113.1",11649
"263","114",-77.03369,38.88784,1,"1","114.1",17994
"264","114",-77.03367,38.88795,2,"1","114.1",17994
"265","114",-77.03365,38.88801,3,"1","114.1",17994
"266","114",-77.03362,38.88807,4,"1","114.1",17994
"267","114",-77.03359,38.88812,5,"1","114.1",17994
"268","114",-77.03355,38.88819,6,"1","114.1",17994
"269","114",-77.03345,38.8883,7,"1","114.1",17994
"270","114",-77.03331,38.88844,8,"1","114.1",17994
"271","114",-77.03323,38.88852,9,"1","114.1",17994
"272","114",-77.03317,38.88859,10,"1","114.1",17994
"273","114",-77.03308,38.88871,11,"1","114.1",17994
"274","114",-77.03305,38.88877,12,"1","114.1",17994
"275","114",-77.033,38.88885,13,"1","114.1",17994
"276","115",-77.03221379,38.88359484,1,"1","115.1",1879
"277","115",-77.03222,38.88357,2,"1","115.1",1879
"278","115",-77.03226,38.88347,3,"1","115.1",1879
"279","115",-77.0323,38.88339,4,"1","115.1",1879
"280","115",-77.03243,38.88314,5,"1","115.1",1879
"281","115",-77.0326,38.88288,6,"1","115.1",1879
"282","115",-77.03265,38.88281,7,"1","115.1",1879
"283","115",-77.03272,38.88271,8,"1","115.1",1879
"284","115",-77.03278,38.88263,9,"1","115.1",1879
"285","115",-77.03285,38.88254,10,"1","115.1",1879
"286","115",-77.03293,38.88241,11,"1","115.1",1879
"287","115",-77.03334,38.88183,12,"1","115.1",1879
"288","115",-77.03345245,38.88168592,13,"1","115.1",1879
"289","116",-77.03295,38.88131,1,"1","116.1",4885
"290","116",-77.03304,38.88137,2,"1","116.1",4885
"291","116",-77.03345245,38.88168592,3,"1","116.1",4885
"292","117",-77.03196,38.89042,1,"1","117.1",4367
"293","117",-77.03208,38.89041,2,"1","117.1",4367
"294","117",-77.03212,38.8904,3,"1","117.1",4367
"295","117",-77.03289,38.89017,4,"1","117.1",4367
"296","117",-77.03303,38.89013,5,"1","117.1",4367
"297","118",-77.03303,38.89013,1,"1","118.1",6079
"298","118",-77.03301,38.89007,2,"1","118.1",6079
"299","118",-77.03297,38.88999,3,"1","118.1",6079
"300","118",-77.03292,38.88985,4,"1","118.1",6079
"301","118",-77.0329,38.88976,5,"1","118.1",6079
"302","118",-77.03288,38.88965,6,"1","118.1",6079
"303","118",-77.03288,38.8896,7,"1","118.1",6079
"304","118",-77.03287,38.88949,8,"1","118.1",6079
"305","118",-77.03287,38.88944,9,"1","118.1",6079
"306","118",-77.03288,38.88938,10,"1","118.1",6079
"307","118",-77.03288,38.88932,11,"1","118.1",6079
"308","118",-77.03289,38.88924,12,"1","118.1",6079
"309","118",-77.03295,38.889,13,"1","118.1",6079
"310","118",-77.03297,38.88892,14,"1","118.1",6079
"311","118",-77.033,38.88885,15,"1","118.1",6079
"312","119",-77.033,38.88885,1,"1","119.1",33764
"313","119",-77.03287,38.88882,2,"1","119.1",33764
"314","119",-77.03283,38.88881,3,"1","119.1",33764
"315","119",-77.03275,38.88879,4,"1","119.1",33764
"316","119",-77.03263,38.88876,5,"1","119.1",33764
"317","119",-77.03249,38.88872,6,"1","119.1",33764
"318","119",-77.03236,38.88868,7,"1","119.1",33764
"319","119",-77.03223,38.88864,8,"1","119.1",33764
"320","119",-77.03213,38.88862,9,"1","119.1",33764
"321","119",-77.03195,38.88862,10,"1","119.1",33764
"322","12",-77.05604,38.85728,1,"1","12.1",3010
"323","12",-77.0557,38.85725,2,"1","12.1",3010
"324","120",-77.03142756,38.8802045,1,"1","120.1",2718
"325","120",-77.03153,38.88013,2,"1","120.1",2718
"326","120",-77.03164,38.88005,3,"1","120.1",2718
"327","120",-77.03174,38.87997,4,"1","120.1",2718
"328","120",-77.03184,38.8799,5,"1","120.1",2718
"329","120",-77.03194,38.87982,6,"1","120.1",2718
"330","120",-77.03205,38.87975,7,"1","120.1",2718
"331","120",-77.0324,38.87959,8,"1","120.1",2718
"332","120",-77.03256,38.87953,9,"1","120.1",2718
"333","120",-77.0327,38.8795,10,"1","120.1",2718
"334","120",-77.03283,38.87947,11,"1","120.1",2718
"335","120",-77.03296,38.87946,12,"1","120.1",2718
"336","120",-77.03308,38.87945,13,"1","120.1",2718
"337","120",-77.03321,38.87946,14,"1","120.1",2718
"338","120",-77.03334,38.87948,15,"1","120.1",2718
"339","120",-77.03345,38.87951,16,"1","120.1",2718
"340","120",-77.03356,38.87955,17,"1","120.1",2718
"341","120",-77.03365,38.87961,18,"1","120.1",2718
"342","120",-77.03372,38.87968,19,"1","120.1",2718
"343","120",-77.03377,38.87974,20,"1","120.1",2718
"344","120",-77.03381,38.87982,21,"1","120.1",2718
"345","120",-77.03383,38.87992,22,"1","120.1",2718
"346","120",-77.03383,38.88001,23,"1","120.1",2718
"347","120",-77.03379,38.88012,24,"1","120.1",2718
"348","120",-77.03372,38.88024,25,"1","120.1",2718
"349","120",-77.0331,38.88112,26,"1","120.1",2718
"350","120",-77.03305,38.88117,27,"1","120.1",2718
"351","120",-77.033,38.88124,28,"1","120.1",2718
"352","120",-77.03295,38.88131,29,"1","120.1",2718
"353","121",-77.03142756,38.8802045,1,"1","121.1",2167
"354","121",-77.03286,38.88124,2,"1","121.1",2167
"355","121",-77.03295,38.88131,3,"1","121.1",2167
"356","122",-77.03194,38.88757,1,"1","122.1",1879
"357","122",-77.03203,38.88744,2,"1","122.1",1879
"358","122",-77.03203,38.88701,3,"1","122.1",1879
"359","122",-77.03203,38.88692,4,"1","122.1",1879
"360","122",-77.03204,38.88609,5,"1","122.1",1879
"361","122",-77.03204,38.88606,6,"1","122.1",1879
"362","122",-77.03204,38.88597,7,"1","122.1",1879
"363","122",-77.03204,38.88486,8,"1","122.1",1879
"364","122",-77.03206,38.88435,9,"1","122.1",1879
"365","122",-77.03209,38.88411,10,"1","122.1",1879
"366","122",-77.0321,38.88401,11,"1","122.1",1879
"367","122",-77.03212,38.8839,12,"1","122.1",1879
"368","122",-77.03215,38.88379,13,"1","122.1",1879
"369","122",-77.03219,38.88369,14,"1","122.1",1879
"370","122",-77.03221379,38.88359484,15,"1","122.1",1879
"371","123",-77.02431816,38.88275032,1,"1","123.1",4385
"372","123",-77.02454,38.88274,2,"1","123.1",4385
"373","123",-77.02469,38.88275,3,"1","123.1",4385
"374","123",-77.02496,38.88274,4,"1","123.1",4385
"375","123",-77.02508,38.88274,5,"1","123.1",4385
"376","123",-77.02523,38.88274,6,"1","123.1",4385
"377","123",-77.02537,38.88274,7,"1","123.1",4385
"378","123",-77.0255,38.88274,8,"1","123.1",4385
"379","123",-77.02566,38.88275,9,"1","123.1",4385
"380","123",-77.02575,38.88275,10,"1","123.1",4385
"381","123",-77.02621,38.88276,11,"1","123.1",4385
"382","123",-77.02635,38.88276,12,"1","123.1",4385
"383","123",-77.02647,38.88276,13,"1","123.1",4385
"384","123",-77.02662,38.88276,14,"1","123.1",4385
"385","123",-77.02677,38.88277,15,"1","123.1",4385
"386","123",-77.02706,38.88275,16,"1","123.1",4385
"387","123",-77.02719,38.88275,17,"1","123.1",4385
"388","123",-77.02732,38.88274,18,"1","123.1",4385
"389","123",-77.02748,38.88271,19,"1","123.1",4385
"390","123",-77.02773,38.88268,20,"1","123.1",4385
"391","123",-77.02788,38.88265,21,"1","123.1",4385
"392","123",-77.02801,38.88263,22,"1","123.1",4385
"393","123",-77.02815,38.88261,23,"1","123.1",4385
"394","123",-77.02829,38.88259,24,"1","123.1",4385
"395","123",-77.02842,38.88258,25,"1","123.1",4385
"396","123",-77.02856,38.88256,26,"1","123.1",4385
"397","123",-77.0287,38.88255,27,"1","123.1",4385
"398","123",-77.02883,38.88255,28,"1","123.1",4385
"399","123",-77.02899,38.88255,29,"1","123.1",4385
"400","123",-77.02912,38.88255,30,"1","123.1",4385
"401","123",-77.02927,38.88256,31,"1","123.1",4385
"402","123",-77.02941,38.88257,32,"1","123.1",4385
"403","123",-77.02955,38.88259,33,"1","123.1",4385
"404","123",-77.02969,38.88261,34,"1","123.1",4385
"405","123",-77.02982,38.88263,35,"1","123.1",4385
"406","123",-77.02997,38.88266,36,"1","123.1",4385
"407","123",-77.0301,38.88269,37,"1","123.1",4385
"408","123",-77.03023,38.88273,38,"1","123.1",4385
"409","123",-77.03037,38.88277,39,"1","123.1",4385
"410","123",-77.03049,38.88281,40,"1","123.1",4385
"411","123",-77.03063,38.88285,41,"1","123.1",4385
"412","123",-77.03076,38.88289,42,"1","123.1",4385
"413","123",-77.03088,38.88294,43,"1","123.1",4385
"414","123",-77.03117,38.88307,44,"1","123.1",4385
"415","123",-77.03126,38.8831,45,"1","123.1",4385
"416","123",-77.0314,38.88317,46,"1","123.1",4385
"417","123",-77.03163,38.88328,47,"1","123.1",4385
"418","123",-77.03198,38.88348,48,"1","123.1",4385
"419","123",-77.03221379,38.88359484,49,"1","123.1",4385
"420","124",-77.02398239,38.89051,1,"1","124.1",1599
"421","124",-77.02409,38.89051,2,"1","124.1",1599
"422","124",-77.02416,38.89051,3,"1","124.1",1599
"423","124",-77.02597,38.89049,4,"1","124.1",1599
"424","124",-77.02783,38.89047,5,"1","124.1",1599
"425","124",-77.02789,38.89047,6,"1","124.1",1599
"426","124",-77.02819,38.89047,7,"1","124.1",1599
"427","124",-77.02828,38.89047,8,"1","124.1",1599
"428","124",-77.02927,38.89046,9,"1","124.1",1599
"429","124",-77.03002,38.89045,10,"1","124.1",1599
"430","124",-77.03073,38.89044,11,"1","124.1",1599
"431","124",-77.03111,38.89043,12,"1","124.1",1599
"432","124",-77.03175,38.89042,13,"1","124.1",1599
"433","124",-77.03177,38.89042,14,"1","124.1",1599
"434","124",-77.03196,38.89042,15,"1","124.1",1599
"435","125",-77.03195,38.88862,1,"1","125.1",2768
"436","125",-77.03195,38.88869,2,"1","125.1",2768
"437","125",-77.03196,38.88898,3,"1","125.1",2768
"438","125",-77.03196,38.88951,4,"1","125.1",2768
"439","125",-77.03196,38.89005,5,"1","125.1",2768
"440","125",-77.03196,38.89033,6,"1","125.1",2768
"441","125",-77.03196,38.89042,7,"1","125.1",2768
"442","126",-77.03195,38.917,1,"1","126.1",2894
"443","126",-77.03195,38.91688,2,"1","126.1",2894
"444","126",-77.03195,38.91638,3,"1","126.1",2894
"445","126",-77.03195,38.91629,4,"1","126.1",2894
"446","126",-77.03195,38.91624,5,"1","126.1",2894
"447","126",-77.03195,38.91595,6,"1","126.1",2894
"448","126",-77.03196,38.91565,7,"1","126.1",2894
"449","126",-77.03196,38.91557,8,"1","126.1",2894
"450","127",-77.03195,38.88862,1,"1","127.1",9685
"451","127",-77.03179,38.88862,2,"1","127.1",9685
"452","127",-77.0304,38.88863,3,"1","127.1",9685
"453","127",-77.03001,38.88864,4,"1","127.1",9685
"454","127",-77.02961,38.88864,5,"1","127.1",9685
"455","127",-77.02884,38.88866,6,"1","127.1",9685
"456","128",-77.03195,38.88862,1,"1","128.1",8213
"457","128",-77.03195,38.88852,2,"1","128.1",8213
"458","128",-77.03195,38.88834,3,"1","128.1",8213
"459","128",-77.03195,38.88799,4,"1","128.1",8213
"460","128",-77.03194,38.88757,5,"1","128.1",8213
"461","129",-77.02818,38.88757,1,"1","129.1",8175
"462","129",-77.02829,38.88757,2,"1","129.1",8175
"463","129",-77.02884,38.88757,3,"1","129.1",8175
"464","129",-77.02911,38.88757,4,"1","129.1",8175
"465","129",-77.0293,38.88757,5,"1","129.1",8175
"466","129",-77.02951,38.88757,6,"1","129.1",8175
"467","129",-77.0297,38.88757,7,"1","129.1",8175
"468","129",-77.03021,38.88757,8,"1","129.1",8175
"469","129",-77.03044,38.88757,9,"1","129.1",8175
"470","129",-77.03072,38.88757,10,"1","129.1",8175
"471","129",-77.03083,38.88757,11,"1","129.1",8175
"472","129",-77.03117,38.88757,12,"1","129.1",8175
"473","129",-77.03147,38.88757,13,"1","129.1",8175
"474","129",-77.03194,38.88757,14,"1","129.1",8175
"475","13",-77.05302897,38.89397238,1,"1","13.1",1748
"476","13",-77.05314,38.89419,2,"1","13.1",1748
"477","13",-77.05327,38.89445,3,"1","13.1",1748
"478","13",-77.05332,38.89464,4,"1","13.1",1748
"479","13",-77.05335,38.89483,5,"1","13.1",1748
"480","13",-77.05335,38.89497,6,"1","13.1",1748
"481","13",-77.05333,38.89509,7,"1","13.1",1748
"482","13",-77.0533,38.89523,8,"1","13.1",1748
"483","13",-77.05325,38.89534,9,"1","13.1",1748
"484","13",-77.05314,38.89544,10,"1","13.1",1748
"485","13",-77.05302,38.89551,11,"1","13.1",1748
"486","13",-77.05282,38.89559,12,"1","13.1",1748
"487","13",-77.05258,38.89566,13,"1","13.1",1748
"488","13",-77.05227,38.89574,14,"1","13.1",1748
"489","13",-77.05203,38.89577,15,"1","13.1",1748
"490","13",-77.05172,38.89579,16,"1","13.1",1748
"491","13",-77.05117,38.89582,17,"1","13.1",1748
"492","13",-77.05081,38.89582,18,"1","13.1",1748
"493","13",-77.05037,38.89583,19,"1","13.1",1748
"494","13",-77.05007,38.89583,20,"1","13.1",1748
"495","13",-77.04989,38.89584,21,"1","13.1",1748
"496","13",-77.04935,38.89583,22,"1","13.1",1748
"497","13",-77.04892,38.89581,23,"1","13.1",1748
"498","13",-77.04874,38.8958,24,"1","13.1",1748
"499","13",-77.04802,38.89576,25,"1","13.1",1748
